question,positive_node_id
পরাগধানীর প্রকারভেদ পরাগায়নকে কীভাবে প্রভাবিত করে?,131
পাদলগ্ন পরাগধানী কোন গোত্রে দেখা যায়?,131
"পাদলগ্ন, পৃষ্ঠলগ্ন, পার্শ্বলগ্ন ও সর্বমুখ পরাগধানীর মধ্যে পার্থক্য কী?",131
প্লাসেন্টেশন কাকে বলে?,131
"Br, Brl, ⊕, %, ⚥, P, K, C, A, G চিহ্নগুলোর অর্থ কী?",132
Floral formula-তে underline ও overline কী বোঝায়?,132
অধিগর্ভ ও অধোগর্ভ গর্ভাশয়ের মধ্যে পার্থক্য কী?,132
অ্যাপোকার্পাস ও সিনকার্পাস গাইনিসিয়ামের মধ্যে পার্থক্য কী?,132
কার্পেলের তিনটি অংশের নাম ও কাজ বর্ণনা করো।,132
গর্ভমুণ্ড (stigma) কেন আঠালো বা পালকের মতো হয়?,132
গাইনিসিয়াম (Gynoecium) বা স্ত্রীস্তবক বলতে কী বোঝায়?,132
ফুলের গঠন শনাক্ত করতে floral formula কেন ব্যবহৃত হয়?,132
Parthenocarpic fruit কাকে বলে?,133
অমরা (Placenta) কী এবং এর কাজ কী?,133
প্লাসেন্টেশন (Placentation) বা অমরাবিন্যাস বলতে কী বোঝায়?,133
ফল কাকে বলে?,133
মটরশুঁটিতে (Pisum sativum) কোন ধরনের অমরাবিন্যাস দেখা যায়?,133
"মার্জিনাল, অক্ষীয়, প্যারাইটাল ও মূলীয় অমরাবিন্যাসের মধ্যে পার্থক্য কী?",133
সত্য ফল ও অসত্য ফলের পার্থক্য কী?,133
"সরল, যৌগিক ও সমষ্টিগত ফল কী?",133
সেন্ট্রাল অ্যাঙ্গেল প্লাসেন্টেশন কোথায় পাওয়া যায়?,133
Albuminous ও exalbuminous seed-এর পার্থক্য কী?,134
Monocot ও dicot seed-এর মধ্যে পার্থক্য কী?,134
আম ও আপেলের মধ্যে প্রকৃত ও অপ্রকৃত ফলের পার্থক্য কোথায়?,134
গুচ্ছিত ফল ও যৌগিক ফলের উদাহরণ দাও।,134
"ড্রুপ (Drupe), বেরি ও ক্যাপসুল ফলের মধ্যে পার্থক্য কী?",134
প্রকৃত ফল ও অপ্রকৃত ফলের মধ্যে পার্থক্য কী — উদাহরণ দাও।,134
বীজ কাকে বলে?,134
বীজের প্রধান অংশগুলো কী কী?,134
"সরল, গুচ্ছিত ও যৌগিক ফলের মধ্যে পার্থক্য কী?",134
উদ্ভিদ গোত্র নির্ণয়ে vegetative ও floral character-এর ভূমিকা কী?,135
গোত্র শনাক্তকরণে পুষ্পীয় বৈশিষ্ট্য কেন বেশি গুরুত্বপূর্ণ?,135
পুষ্প সংকেত (Floral Formula) বলতে কী বোঝায়?,135
পুষ্প সংকেত ও পুষ্প প্রতীকের মধ্যে পার্থক্য কী?,135
পুষ্প সংকেতে কোন কোন তথ্য প্রকাশ করা হয়?,135
পুষ্প সংকেতে বহুপ্রতিসম ও একপ্রতিসম পুষ্প কীভাবে দেখানো হয়?,135
পুষ্প সংকেতের সুবিধা ও সীমাবদ্ধতা কী?,135
Fabaceae গোত্রের বৈশিষ্ট্য লিখ।,136
Fabaceae-তে পুংকেশর সাধারণত কয়টি ও কীভাবে যুক্ত থাকে?,136
Fabaceae-র পুষ্প সাধারণত কী ধরনের হয়?,136
"K, C, A, G বর্ণগুলো পুষ্পের কোন কোন স্তবক বোঝায়?",136
Papilionaceous corolla কাকে বলে?,136
পুষ্প সংকেতে Br ও Brl বর্ণদ্বয়ের অর্থ কী?,136
পুষ্প সংকেতে P বর্ণটি কখন ব্যবহার করা হয়?,136
পুষ্প সংকেতে ব্যবহৃত বর্ণমালাগুলো লিখো এবং প্রতিটির অর্থ বলো।,136
বাংলা পুষ্প সংকেতে বৃতির জন্য কোন বর্ণ ব্যবহার করা হয়?,136
Fabaceae উদ্ভিদ কীভাবে মাটির উর্বরতা বাড়ায়?,137
Fabaceae গোত্রের অর্থনৈতিক গুরুত্ব লিখ।,137
অধিগর্ভ ও অধোগর্ভ গর্ভাশয় পুষ্প সংকেতে কীভাবে দেখানো হয়?,137
এই গোত্রের খাদ্য ও কাঠজাত উদ্ভিদের উদাহরণ দাও।,137
ডালশস্যগুলো কোন গোত্রের অন্তর্ভুক্ত?,137
পুষ্প সংকেতে উভলিঙ্গ ও একলিঙ্গ পুষ্প কীভাবে প্রকাশ করা হয়?,137
পুষ্প সংকেতে সমসংযোগ ও অসমসংযোগ কোন চিহ্নে বোঝানো হয়?,137
পুষ্প সংকেতে স্তবকের সদস্যসংখ্যা কীভাবে দেখানো হয়?,137
বৃ(৫) ও বৃ৫ লেখার মধ্যে পার্থক্য কী?,137
Solanaceae গোত্রের বৈশিষ্ট্য লিখ।,138
Solanaceae-তে পুষ্প সাধারণত actinomorphic না zygomorphic?,138
Solanaceae-র উদ্ভিদের পাতার বৈশিষ্ট্য কী?,138
এই গোত্রের ফল সাধারণত কী ধরনের হয়?,138
একটি অজানা পুষ্প থেকে পুষ্প সংকেত নির্ণয়ের ধাপগুলো কী?,138
পুষ্প সংকেত লেখায় প্রথমে কোন তথ্য এবং শেষে কোন তথ্য দেওয়া হয়?,138
পুষ্প সংকেত লেখার সঠিক ক্রম কী?,138
পুষ্প সংকেতে গর্ভাশয়ের অবস্থান কীভাবে দেখানো হয়?,138
পুষ্প সংকেতে পুংকেশর ও গর্ভপত্রের সংযুক্তি কীভাবে দেখানো হয়?,138
Solanaceae গোত্রের অর্থনৈতিক গুরুত্ব লিখ।,139
Solanaceae-র ঔষধি উদ্ভিদের উদাহরণ দাও。,139
"আলু, টমেটো ও বেগুন কোন গোত্রের উদ্ভিদ?",139
তামাক কোন গোত্রের অন্তর্গত?,139
Brassicaceae গোত্রের বৈশিষ্ট্য লিখ।,140
Brassicaceae-তে tetradynamous পুংকেশর বলতে কী বোঝায়?,140
Cruciform corolla কাকে বলে?,140
এই গোত্রের ফল siliqua না silicula—কীভাবে বোঝা যায়?,140
জবা (Hibiscus) পুষ্পের সংকেত লিখো এবং ব্যাখ্যা করো।,140
জবা পুষ্প বহুপ্রতিসম ও উভলিঙ্গ — এটি ব্যাখ্যা করো।,140
জবার গর্ভাশয় অধিগর্ভ — এর অর্থ কী?,140
জবার পুষ্পে উপবৃতি কতটি এবং এগুলো মুক্ত না সংযুক্ত?,140
জবার পুষ্পে পুংকেশর একগুচ্ছক ও দললগ্ন বলতে কী বোঝায়?,140
Brassicaceae গোত্রের অর্থনৈতিক গুরুত্ব লিখ।,141
Brassicaceae-র শাকসবজি উদ্ভিদের উদাহরণ দাও।,141
ধান (Oryza sativa) পুষ্পের সংকেত লিখো এবং ব্যাখ্যা করো।,141
ধান ও জবার পুষ্প সংকেতের তুলনা করো।,141
ধানের পুষ্প একপ্রতিসম — এর অর্থ কী?,141
ধানের পুষ্পে টেপাল কতটি এবং এরা কী কাজ করে?,141
ধানের পুষ্পে পুংকেশর কতটি এবং কীভাবে সজ্জিত?,141
সরিষা কোন গোত্রের অন্তর্গত?,141
Malvaceae গোত্রের বৈশিষ্ট্য লিখ।,142
Malvaceae-তে epicalyx কী?,142
Monadelphous stamens কাকে বলে?,142
জবা কোন গোত্রের উদ্ভিদ?,142
পুষ্প প্রতীক (Floral Diagram) বলতে কী বোঝায়?,142
পুষ্প প্রতীক ও পুষ্প সংকেতের মধ্যে পার্থক্য কী?,142
পুষ্প প্রতীক বৃত্তাকার দেখানোর কারণ কী?,142
পুষ্প প্রতীকে অমরাবিন্যাস কীভাবে দেখানো হয়?,142
পুষ্প প্রতীকে মাতৃঅক্ষ কীভাবে দেখানো হয়?,142
Malvaceae গোত্রের অর্থনৈতিক গুরুত্ব লিখ।,143
Malvaceae-র তন্তুজ উদ্ভিদের উদাহরণ দাও।,143
একবীজপত্রী উদ্ভিদ কাকে বলে এবং এর উদাহরণ দাও।,143
একবীজপত্রী উদ্ভিদের কয়েকটি পরিচিত উদাহরণ লিখো।,143
একবীজপত্রী উদ্ভিদের বীজে একটি মাত্র বীজপত্র থাকে — এর গুরুত্ব কী?,143
একবীজপত্রী ও দ্বিবীজপত্রী উদ্ভিদের বীজপত্রের পার্থক্য কী?,143
"পাট, ঢেঁড়স ও জবা কোন গোত্রের অন্তর্গত?",143
Asteraceae গোত্রের বৈশিষ্ট্য লিখ।,144
Asteraceae-তে syngenesious anther বলতে কী বোঝায়?,144
Capitulum inflorescence কাকে বলে?,144
Ray floret ও disc floret-এর পার্থক্য কী?,144
একবীজপত্রী উদ্ভিদে গৌণ বৃদ্ধি ঘটে না কেন?,144
একবীজপত্রী উদ্ভিদের পুষ্প ট্রাইমেরাস — এর অর্থ কী?,144
একবীজপত্রী উদ্ভিদের মূলতন্ত্র কেমন?,144
একবীজপত্রী উদ্ভিদের শনাক্তকারী বৈশিষ্ট্যগুলো লিখো।,144
ক্রনকুইস্ট একবীজপত্রী উদ্ভিদকে কতটি গোত্রে ভাগ করেছেন?,144
Asteraceae গোত্রের অর্থনৈতিক গুরুত্ব লিখ।,145
Asteraceae-র ভোজ্য ও শোভাময় উদ্ভিদের উদাহরণ দাও।,145
সূর্যমুখী কোন গোত্রের উদ্ভিদ?,145
Lemma ও palea কী?,146
Poaceae গোত্র পৃথিবীর সব ধরনের পরিবেশে টিকে থাকতে পারে কেন?,146
Poaceae গোত্রকে 'ঘাস গোত্র' বলার কারণ কী?,146
Poaceae গোত্রে কতটি গণ ও প্রজাতি আছে?,146
Poaceae গোত্রের উদ্ভিদ পৃথিবীর কোন অঞ্চলে বেশি পাওয়া যায়?,146
Poaceae গোত্রের বৈশিষ্ট্য লিখ।,146
Poaceae-তে lodicule কী কাজ করে?,146
Poaceae-র stem-কে culm বলা হয় কেন?,146
বাংলাদেশে Poaceae গোত্রের কতটি গণ ও প্রজাতি পাওয়া যায়?,146
Gramineae নামটি পরিবর্তন করে Poaceae রাখা হয়েছে — এর কারণ কী?,147
Liliopsida শ্রেণিতে Poaceae থাকার কারণ কী?,147
Poaceae গোত্র কোন শ্রেণি ও উপশ্রেণিতে পড়ে?,147
Poaceae গোত্রের অর্থনৈতিক গুরুত্ব লিখ।,147
Poaceae গোত্রের শ্রেণিবিন্যাস Division থেকে Family পর্যন্ত লিখো।,147
Poaceae-কে মানবসভ্যতার সবচেয়ে গুরুত্বপূর্ণ গোত্র বলা হয় কেন?,147
"ধান, গম, ভুট্টা ও আখ কোন গোত্রের অন্তর্গত?",147
Liliaceae গোত্রের বৈশিষ্ট্য লিখ।,148
Liliaceae-তে ডিম্বাশয় superior না inferior?,148
Liliaceae-র পুষ্পে tepals কেন বলা হয়?,148
Perianth কাকে বলে?,148
Poaceae গোত্রে গর্ভমুণ্ড পালকের মতো — এর সুবিধা কী?,148
Poaceae গোত্রে স্পাইকলেট পুষ্পবিন্যাস কী?,148
Poaceae গোত্রের কাণ্ড নলাকার ও মধ্যপর্ব ফাঁপা — এর সুবিধা কী?,148
Poaceae গোত্রের শনাক্তকারী বৈশিষ্ট্যগুলো লিখো।,148
ক্যারিঅপসিস (caryopsis) ফল কী এবং এটি কোন গোত্রের বৈশিষ্ট্য?,148
Echinochloa গণে লিগিউল নেই — এর ব্যতিক্রমী গুরুত্ব কী?,149
Liliaceae গোত্রের অর্থনৈতিক গুরুত্ব লিখ।,149
Liliaceae-র ঔষধি বা সবজি উদ্ভিদের উদাহরণ দাও।,149
Poaceae গোত্রে লিগিউল (ligule) কী এবং এর কাজ কী?,149
Poaceae গোত্রের পাতা সাধারণত দুই সারিতে থাকে — এর কারণ কী?,149
"Poaceae গোত্রের মূল, কাণ্ড, পাতা ও পুষ্পের সাধারণ বৈশিষ্ট্য বর্ণনা করো।",149
Saccharum ও Zea (ইক্ষু ও ভুট্টা) গণের কাণ্ড ফাঁপা না কেন?,149
"পেঁয়াজ, রসুন ও ঘৃতকুমারী কোন গোত্রের অন্তর্গত?",149
Bambusa bambos-এর অর্থনৈতিক গুরুত্ব কী?,150
Musaceae গোত্রের বৈশিষ্ট্য লিখ।,150
Musaceae-তে pseudostem কীভাবে গঠিত হয়?,150
Poaceae গোত্রের কয়েকটি গুরুত্বপূর্ণ উদ্ভিদের নাম ও ব্যবহার লিখো।,150
Saccharum officinarum (আখ) থেকে কীভাবে চিনি তৈরি হয়?,150
কলা গাছকে প্রকৃত বৃক্ষ বলা হয় না কেন?,150
কলা ফল parthenocarpic হতে পারে কি?,150
বাঁশকে ঘাস বলা হয় কেন — এর কারণ ব্যাখ্যা করো।,150
বাংলাদেশে কতটি প্রজাতির বাঁশ জন্মে?,150
"Musaceae উদ্ভিদ খাদ্য, তন্তু ও সংস্কৃতিতে কীভাবে গুরুত্বপূর্ণ?",151
Musaceae গোত্রের অর্থনৈতিক গুরুত্ব লিখ।,151
"Poaceae গোত্র থেকে চিনি, মদ ও বায়োফুয়েল পাওয়া যায় কীভাবে?",151
Poaceae গোত্রের অর্থনৈতিক গুরুত্ব বিস্তারিত আলোচনা করো।,151
Poaceae গোত্রের পরিবেশীয় গুরুত্ব কী?,151
কলা উদ্ভিদের কোন কোন অংশ মানুষের কাজে লাগে?,151
পৃথিবীর কত শতাংশ লোকের প্রধান খাদ্য ভাত?,151
বাঁশের ব্যবহার 'দোলনা থেকে কবর পর্যন্ত' — এটি কীভাবে সত্য?,151
Cucurbitaceae উদ্ভিদে tendril কীভাবে সহায়তা করে?,152
Cucurbitaceae গোত্রের বৈশিষ্ট্য লিখ।,152
Pepo ফল কাকে বলে?,152
এই গোত্রের পুষ্প সাধারণত একলিঙ্গ কেন বলা হয়?,152
খাদ্যশস্য (Cereals) কাকে বলে এবং উদাহরণ দাও।,152
খাদ্যশস্য ও শাকসবজি শস্যের মধ্যে পার্থক্য কী?,152
খাদ্যশস্যের দানা (grain) কী ধরনের ফল?,152
"ধান, গম ও ভুট্টা Poaceae গোত্রের — এই তিনটির পুষ্টিগত পার্থক্য কী?",152
বাংলাদেশের প্রধান খাদ্যশস্য কোনটি এবং এটি কোন গোত্রের?,152
Cucurbitaceae গোত্রের অর্থনৈতিক গুরুত্ব লিখ।,153
Cucurbitaceae-র ভোজ্য উদ্ভিদের গুরুত্ব কী?,153
দ্বিবীজপত্রী উদ্ভিদ কাকে বলে এবং উদাহরণ দাও।,153
দ্বিবীজপত্রী উদ্ভিদে গৌণ বৃদ্ধি ঘটে কেন?,153
দ্বিবীজপত্রী উদ্ভিদের কয়েকটি পরিচিত উদাহরণ লিখো।,153
দ্বিবীজপত্রী উদ্ভিদের বীজে দুটি বীজপত্র থাকার সুবিধা কী?,153
"লাউ, কুমড়া, শসা ও করলা কোন গোত্রের উদ্ভিদ?",153
Rutaceae উদ্ভিদে গ্রন্থিল তেলের উপস্থিতি কেন গুরুত্বপূর্ণ?,154
Rutaceae গোত্রের বৈশিষ্ট্য লিখ।,154
ক্রনকুইস্ট দ্বিবীজপত্রী উদ্ভিদকে কতটি গোত্রে ভাগ করেছেন?,154
দ্বিবীজপত্রী উদ্ভিদে প্রধান মূলতন্ত্র গঠনের কারণ কী?,154
দ্বিবীজপত্রী উদ্ভিদে ভাস্কুলার বান্ডলে ক্যাম্বিয়াম থাকে কেন?,154
দ্বিবীজপত্রী উদ্ভিদের পুষ্প টেট্রামেরাস বা পেন্টামেরাস — এর অর্থ কী?,154
দ্বিবীজপত্রী উদ্ভিদের শনাক্তকারী বৈশিষ্ট্যগুলো লিখো।,154
লেবুজাতীয় উদ্ভিদ কোন গোত্রের অন্তর্গত?,154
Rutaceae গোত্রের অর্থনৈতিক গুরুত্ব লিখ।,155
Rutaceae-র ফল ও সুগন্ধি তেলের ব্যবহার কী?,155
"কমলা, লেবু ও বাতাবি লেবু কোন গোত্রের অন্তর্গত?",155
Cyathium inflorescence কাকে বলে?,156
Euphorbiaceae গোত্রের বৈশিষ্ট্য লিখ।,156
Euphorbiaceae-র পুষ্প সাধারণত একলিঙ্গ না দ্বিলিঙ্গ?,156
Malvaceae গোত্র পৃথিবীর কোথায় কোথায় পাওয়া যায়?,156
Malvaceae গোত্রে কতটি গণ ও প্রজাতি আছে?,156
Malvaceae গোত্রের সবচেয়ে বড়ো গণ কোনটি এবং এতে কতটি প্রজাতি আছে?,156
Malvaceae নামটি কোথা থেকে এসেছে?,156
দুধসাদা ল্যাটেক্স কোন কোন উদ্ভিদে দেখা যায়?,156
বাংলাদেশে Malvaceae গোত্রের কতটি গণ ও প্রজাতি পাওয়া যায়?,156
Euphorbiaceae গোত্রের অর্থনৈতিক গুরুত্ব লিখ।,157
Euphorbiaceae-র শিল্প ও ঔষধি ব্যবহার কী?,157
Malvaceae কোন শ্রেণি ও উপশ্রেণির অন্তর্গত?,157
Malvaceae গোত্রের শ্রেণিবিন্যাস Division থেকে Family পর্যন্ত লিখো।,157
Malvales বর্গে Malvaceae থাকার কারণ কী?,157
আর্থার ক্রনকুইস্টের শ্রেণিবিন্যাস পদ্ধতির বিশেষত্ব কী?,157
"ক্যাসাভা, রেড়ি ও রবার কোন গোত্রের উদ্ভিদ?",157
Apiaceae উদ্ভিদের কাণ্ড সাধারণত কেমন হয়?,158
Apiaceae গোত্রের বৈশিষ্ট্য লিখ।,158
Malvaceae গোত্রে একগুচ্ছক পুংকেশর কীভাবে সজ্জিত থাকে?,158
Malvaceae গোত্রের উদ্ভিদ মিউসিলেজপূর্ণ হয় কেন?,158
Malvaceae গোত্রের পরাগধানী একপ্রকোষ্ঠী ও বৃক্কাকার — এর তাৎপর্য কী?,158
Malvaceae গোত্রের পরাগরেণু বৃহৎ ও কণ্টকিত — কেন?,158
Malvaceae গোত্রের শনাক্তকারী বৈশিষ্ট্যগুলো লিখো।,158
Umbel inflorescence কাকে বলে?,158
ধনে ও গাজর কোন গোত্রের অন্তর্গত?,158
Apiaceae গোত্রের অর্থনৈতিক গুরুত্ব লিখ।,159
Apiaceae-র মসলা ও সবজি উদ্ভিদের উদাহরণ দাও।,159
Malvaceae গোত্রে গর্ভপাদপুষ্পী বলতে কী বোঝায়?,159
Malvaceae গোত্রে ফল সাধারণত ক্যাপসুল হয় — এর কারণ কী?,159
"Malvaceae গোত্রের উদ্ভিদের স্বরূপ, মূল, কাণ্ড ও পাতার বৈশিষ্ট্য বর্ণনা করো।",159
Malvaceae গোত্রের পাতার উপপত্র মুক্তপার্শ্বীয় — এর অর্থ কী?,159
Malvaceae গোত্রের পুষ্পের বৈশিষ্ট্য বর্ণনা করো।,159
"ধনে, মৌরি, জিরা ও গাজরের ব্যবহার কী?",159
Orchidaceae গোত্রের বৈশিষ্ট্য লিখ।,160
Orchidaceae-তে labellum কী?,160
Pollinia কাকে বলে?,160
এই গোত্রের উদ্ভিদে epiphytic habit কেন বেশি দেখা যায়?,160
Malvaceae গোত্রের কয়েকটি প্রধান উদ্ভিদের নাম ও গুরুত্ব লিখো।,161
Malvaceae গোত্রের শোভাবর্ধনকারী উদ্ভিদের উদাহরণ দাও।,161
Orchidaceae গোত্রের অর্থনৈতিক গুরুত্ব লিখ।,161
Orchidaceae-র শোভাময় মূল্য কেন এত বেশি?,161
জবা (Hibiscus rosa-sinensis) Malvaceae গোত্রের অন্তর্গত — প্রমাণ দাও।,161
ঢেঁড়স (Abelmoschus esculentus) কোন গোত্রের এবং এর ব্যবহার কী?,161
তুলা (Gossypium) ও কেনাফ (Hibiscus cannabinus) এর অর্থনৈতিক গুরুত্ব কী?,161
ভ্যানিলা কোন গোত্রের উদ্ভিদ?,161
Arecaceae গোত্রের বৈশিষ্ট্য লিখ।,162
Malvaceae গোত্র কৃষি অর্থনীতিতে কী ভূমিকা রাখে?,162
Malvaceae গোত্র থেকে কোন কোন ওষুধ পাওয়া যায়?,162
Malvaceae গোত্রের অর্থনৈতিক গুরুত্ব বিস্তারিত আলোচনা করো।,162
Malvaceae গোত্রের শোভাবর্ধনকারী উদ্ভিদের অর্থনৈতিক গুরুত্ব কী?,162
Palm গাছের কাণ্ডে secondary growth সাধারণত অনুপস্থিত কেন?,162
তুলা (Cotton) কীভাবে বস্ত্রশিল্পের জন্য গুরুত্বপূর্ণ?,162
নারিকেল ও খেজুর কোন গোত্রের অন্তর্গত?,162
Arecaceae গোত্রের অর্থনৈতিক গুরুত্ব লিখ।,163
Poaceae একবীজপত্রী কিন্তু Malvaceae দ্বিবীজপত্রী — এই পার্থক্যের প্রভাব কোথায়?,163
Poaceae ও Malvaceae গোত্রের মধ্যে ৫টি পার্থক্য লিখো।,163
Poaceae ও Malvaceae-এর অমরাবিন্যাসে পার্থক্য কী?,163
Poaceae ও Malvaceae-এর পরাগধানীতে পার্থক্য কী?,163
Poaceae ও Malvaceae-এর পুষ্পের গঠনে মূল পার্থক্য কী?,163
"খেজুর, সুপারি ও নারিকেলের ব্যবহার কী?",163
নারিকেল গাছের কোন কোন অংশ মানুষের কাজে লাগে?,163
Dicot ও monocot উদ্ভিদ পৃথক করতে কোন বৈশিষ্ট্যগুলো দেখা হয়?,164
একবীজপত্রী উদ্ভিদে গৌণ বৃদ্ধি ঘটে না কিন্তু দ্বিবীজপত্রীতে ঘটে — কেন?,164
একবীজপত্রী ও দ্বিবীজপত্রী উদ্ভিদের অঙ্কুরোদগম পদ্ধতিতে পার্থক্য কী?,164
একবীজপত্রী ও দ্বিবীজপত্রী উদ্ভিদের পুষ্পের পুষ্পপত্র সংখ্যায় পার্থক্য কী?,164
একবীজপত্রী ও দ্বিবীজপত্রী উদ্ভিদের মধ্যে বিস্তারিত পার্থক্য লিখো।,164
গোত্র শনাক্তকরণে দ্বিবীজপত্রী ও একবীজপত্রী উদ্ভিদের মূল পার্থক্য কী?,164
বীজপত্রের সংখ্যা উদ্ভিদের সামগ্রিক গঠনকে কীভাবে প্রভাবিত করে?,164
"শিকড়, পাতা, পুষ্প ও বীজের বৈশিষ্ট্য দিয়ে monocot-dicot কীভাবে চেনা যায়?",164
Cycas ও Poaceae উদ্ভিদের জনন পদ্ধতির তুলনা করো।,165
"Cycas, Fabaceae ও Poaceae—এই তিনটির গুরুত্ব তুলনা কর।",165
Poaceae ও Malvaceae গোত্রের অর্থনৈতিক গুরুত্বের তুলনামূলক আলোচনা করো।,165
উদ্ভিদের বিবর্তনের ধারায় ব্রায়োফাইটা থেকে আবৃতবীজী পর্যন্ত পরিবর্তনের মূল বৈশিষ্ট্যগুলো কী?,165
গোত্র পরিচিতি শেখার ব্যবহারিক গুরুত্ব কী?,165
নগ্নবীজী ও আবৃতবীজী অধ্যায়ের সারসংক্ষেপ লিখ।,165
নগ্নবীজী ও আবৃতবীজী উদ্ভিদের মূল পার্থক্য সংক্ষেপে আলোচনা করো।,165
